workload,size,platform,configuration,threads,runtime,energy,edp,power,runtime_regret_pct,energy_regret_pct,strict_pareto
REDUCTION,256000000,5060ti,gpu_resident,-1,0.0024108137458033,0.2025132211538461,0.0004882656682292,83.99290861668666,108.75005045831428,0.0,True
REDUCTION,256000000,AMD,1T,1,0.0541022894736842,3.773802078947369,0.2018924181901347,69.39660838594489,4584.665365460952,1763.4842986772064,False
REDUCTION,256000000,AMD,2T,2,0.0312111818181818,2.462773666666666,0.0768660766873635,78.9585353692253,2602.546304438013,1116.1051276724968,False
REDUCTION,256000000,AMD,4T,4,0.0206150714285714,1.8167373775510205,0.0376029089973877,88.23957941031068,1685.0392666821763,797.0956894566768,False
REDUCTION,256000000,AMD,8T,8,0.0185243727272727,1.8764124727272729,0.0347513235179512,101.27634047440836,1504.007670961034,826.5629483527853,False
REDUCTION,256000000,AMD,10T,10,0.018813787037037,2.031794416666667,0.0382257474582075,107.99521002842609,1529.0677785167609,903.2897630536157,False
REDUCTION,256000000,AMD,16T,16,0.018131875,2.3796605714285715,0.0431614335657957,131.1419246851892,1470.0216691325727,1075.064303392212,False
REDUCTION,256000000,AMD,20T,20,0.0207948367346938,2.4554180918367345,0.0510493447830448,118.1030626746774,1700.6049721577774,1112.4729821819346,False
REDUCTION,256000000,AMD,32T,32,0.0185192727272727,2.6637427454545453,0.0493651186890015,143.65196112030293,1503.566066851554,1215.342638015195,False
REDUCTION,256000000,AMD,64T,64,0.0191656320754717,3.035646754716981,0.0581698378366082,158.39631485002036,1559.5337030016394,1398.9869488130103,False
REDUCTION,256000000,INTEL,1T,1,0.0639055,3.28045384375,0.209017397108375,51.41896720221371,5433.515964386013,1519.8714459526034,False
REDUCTION,256000000,INTEL,2T,2,0.0359571964285714,2.366346571428571,0.085750779675464,65.338127008139,3013.499158477182,1068.4899178167211,False
REDUCTION,256000000,INTEL,4T,4,0.0258005128205128,2.126006320512821,0.0549301704329155,82.21370964343225,2134.0416643583662,949.8111226514577,False
REDUCTION,256000000,INTEL,8T,8,0.0257376666666666,2.9647007948717947,0.0762554872437274,115.27220273175776,2128.5998761616033,1363.9541941903924,False
REDUCTION,256000000,INTEL,10T,10,0.0260669615384615,3.443550102564102,0.0897174155587185,132.1774555305504,2157.113203341072,1600.4075501559928,False
REDUCTION,256000000,INTEL,16T,16,0.0261934487179487,3.230555948717949,0.0845986100464608,123.36148343208708,2168.0656069210863,1495.2321188273168,False
REDUCTION,256000000,INTEL,20T,20,0.0262515,3.6466823974358977,0.0956849254076129,138.90035752083256,2173.092211767053,1700.713245613515,False
STREAM,1000000,3090,gpu_resident,-1,1.538917117033889e-05,0.0053469386183744,8.214436896471798e-08,347.3848412608596,87.9455042117941,358.20451064754104,False
STREAM,1000000,5060ti,gpu_resident,-1,8.18810284123475e-06,0.0011669327765495,9.55494169609149e-09,142.51507646584383,0.0,0.0,True
STREAM,1000000,AMD,1T,1,0.0001817408497333,0.0131779518116608,2.3949721599957138e-06,73.98323400814641,2119.5721433549293,1029.2811442512264,False
STREAM,1000000,AMD,2T,2,6.597086070959265e-05,0.0062603777392555,4.121347091180482e-07,94.83553466144885,705.6916478548329,436.48143792539554,False
STREAM,1000000,AMD,4T,4,3.757998674862885e-05,0.0045918014311954,1.7266502022023212e-07,122.75535166240915,358.95841170165204,293.4932262998803,False
STREAM,1000000,AMD,8T,8,2.431966914885876e-05,0.0038585049360855,9.383756345483779e-08,158.57122506213784,197.012258155656,230.65357436395794,False
STREAM,1000000,AMD,10T,10,2.264302467186866e-05,0.0038193342316539,8.64812792374518e-08,168.782750899182,176.5356653538823,227.2968510617448,False
STREAM,1000000,AMD,16T,16,2.1910510621626327e-05,0.0039046152236151,8.549286313311295e-08,178.24501032846356,167.58958755728406,234.6049834302063,False
STREAM,1000000,AMD,20T,20,2.264972583495717e-05,0.004111769452123,9.313045078713801e-08,181.735034845886,176.6175055947592,252.35701102518337,False
STREAM,1000000,AMD,32T,32,2.867405740011255e-05,0.0050779212155317,1.4560460440740525e-07,177.77384073829188,250.1917105353376,335.1511344592265,False
STREAM,1000000,AMD,64T,64,5.731218128688478e-05,0.0095054153727152,5.44776089048195e-07,165.84106753551117,599.9445707773036,714.564091757002,False
STREAM,1000000,INTEL,1T,1,0.0004688265449438,0.0221374686476368,1.0365074630746485e-05,47.17093400974251,5625.7041592445585,1797.0646032494703,False
STREAM,1000000,INTEL,2T,2,0.000261985878661,0.0163195471599791,4.253051302322048e-06,62.72168454553049,3099.5919413915544,1298.4993384309867,False
STREAM,1000000,INTEL,4T,4,0.0001258353997975,0.011434896444838,1.438914765779201e-06,90.95232776038227,1436.8077592259974,879.9104691060106,False
STREAM,1000000,INTEL,8T,8,7.479832997837919e-05,0.0099387937978839,7.303929275320781e-07,133.3596551760158,813.5001285242743,751.7023428951828,False
STREAM,1000000,INTEL,10T,10,5.226265657620041e-05,0.0077692344628316,4.07646423210429e-07,147.64017935406372,538.2755271832823,565.7825214066252,False
STREAM,1000000,INTEL,16T,16,6.820107768910715e-05,0.0089701245883644,6.094534180896041e-07,130.85887811951696,732.9289337409269,668.6924875731175,False
STREAM,1000000,INTEL,20T,20,5.4815005194947225e-05,0.0081116105130176,4.456810024718799e-07,147.5245644748693,569.4469556354671,595.1223477502105,False
STREAM,2000000,3090,gpu_resident,-1,3.152441523233088e-05,0.0109568911165752,3.454095852143541e-07,349.2259217965061,120.00079144710641,410.0081197165936,False
STREAM,2000000,5060ti,gpu_resident,-1,1.4329228101849862e-05,0.0021483758185387,3.0784259313594294e-08,149.9313507551417,0.0,0.0,True
STREAM,2000000,AMD,1T,1,0.0010158356997971,0.0739688094034378,7.495007409440819e-05,72.91477854635401,6989.256257048197,3343.0107044190486,False
STREAM,2000000,AMD,2T,2,0.0001795868959107,0.0167074583333333,3.026970627870384e-06,90.50482313322432,1153.2907888284356,677.6785695110605,False
STREAM,2000000,AMD,4T,4,6.866334890649333e-05,0.0086479856199905,5.935530003211008e-07,126.08808550075996,379.1838640465852,302.5359783593523,False
STREAM,2000000,AMD,8T,8,4.104921220780251e-05,0.0070631663094812,2.899374126968951e-07,172.23228450107254,186.4719014592501,228.76772529889502,False
STREAM,2000000,AMD,10T,10,3.564489481605937e-05,0.0067871677644323,2.417685085413912e-07,190.1780340978661,148.75655940921004,215.92087873381723,False
STREAM,2000000,AMD,16T,16,3.028329775247584e-05,0.0066708533772163,2.0201543908535025e-07,220.34749300577403,111.33935154934376,210.50681727341987,False
STREAM,2000000,AMD,20T,20,3.01567331193498e-05,0.0068710531523307,2.072085161637041e-07,227.59547872300263,110.45608950461644,219.8254743438841,False
STREAM,2000000,AMD,32T,32,3.401054232133806e-05,0.0074876793208312,2.5466003442973734e-07,220.71831241358177,137.35083341263442,248.52744367250565,False
STREAM,2000000,AMD,64T,64,6.043162779485326e-05,0.0118162454320689,7.163410857671496e-07,196.2210175564105,321.7367981395433,450.0083053488365,False
STREAM,2000000,INTEL,1T,1,0.0011073316722037,0.0509464118942731,5.626121808281829e-05,46.21952099595848,7627.783132021932,2271.391981544749,False
STREAM,2000000,INTEL,2T,2,0.0006142594077729,0.0389645886267392,2.369337155141785e-05,63.28187042709671,4186.758528839393,1713.676559310859,False
STREAM,2000000,INTEL,4T,4,0.0004514294382022,0.0366508593258426,1.636886514357676e-05,80.45440039616287,3050.4100220438377,1605.9798853429693,False
STREAM,2000000,INTEL,8T,8,0.0003185559273422,0.0358165281488549,1.1496939744649512e-05,113.09248902088606,2123.119941129804,1567.1444465064255,False
STREAM,2000000,INTEL,10T,10,0.0002424371822803,0.0320214308588064,7.783918877574129e-06,131.42215687570996,1591.9067835133567,1390.4948465016237,False
STREAM,2000000,INTEL,16T,16,0.0002625433586586,0.0327251608820459,8.55629802679847e-06,122.6725097270812,1732.2226207335368,1423.25122074336,False
STREAM,2000000,INTEL,20T,20,0.0002728740811325,0.0341651986030974,9.780330676970338e-06,131.31141934473789,1804.318077658857,1490.2803554331647,False
STREAM,4000000,3090,gpu_resident,-1,5.9670525059665874e-05,0.0211038062283737,1.2592659558261002e-06,353.05623215309873,37.892119393855374,102.46930318914278,False
STREAM,4000000,5060ti,gpu_resident,-1,9.55852901870943e-05,0.0104232127517419,9.969733226127186e-07,109.15074077040724,120.88725101037218,0.0,True
STREAM,4000000,AMD,1T,1,0.0022589370786516,0.1647349720982142,0.0003710291081551,73.16995166782455,5120.158881477378,1480.4625312928022,False
STREAM,4000000,AMD,2T,2,0.00125223875,0.1012955301886792,0.0001280915784371,81.68674401443181,2793.788098092849,871.8263706336702,False
STREAM,4000000,AMD,4T,4,0.0002036182576836,0.0234095873320537,5.012869321610346e-06,116.0356639323505,370.5397358444661,124.59090003839313,False
STREAM,4000000,AMD,8T,8,7.267587728514393e-05,0.0133581686139332,9.713369586983803e-07,183.8723916310272,67.94607953651489,28.157881184002665,False
STREAM,4000000,AMD,10T,10,6.205777213307725e-05,0.0128722749519856,7.988247058046402e-07,205.935231435192,43.40878877359211,23.496231522612042,False
STREAM,4000000,AMD,16T,16,4.666662884632841e-05,0.0118554116430803,5.531463100532161e-07,254.02130643643653,7.841523937525152,13.740474510597078,True
STREAM,4000000,AMD,20T,20,4.580419206253199e-05,0.0121584712385403,5.56200552490967e-07,266.0480862071562,5.848525956662853,16.648019455502407,False
STREAM,4000000,AMD,32T,32,4.327333956571623e-05,0.0118868718820379,5.143846433255903e-07,275.1354402837597,0.0,14.04230312819237,True
STREAM,4000000,AMD,64T,64,6.616281498890195e-05,0.0159087463368158,1.0516560443929892e-06,240.6311881230812,52.89509812022957,52.628049678417725,False
STREAM,4000000,INTEL,1T,1,0.0026650853333333,0.1240331564171123,0.0003318349571198,46.32820834697219,6058.723500611778,1089.9704953866953,False
STREAM,4000000,INTEL,2T,2,0.0016446710743801,0.1015006599025974,0.0001658388963769,62.01488531675991,3700.6566881265358,873.794379143176,False
STREAM,4000000,INTEL,4T,4,0.0013419651941097,0.1035915923694779,0.0001390163113622,76.79883090818927,3001.136190498425,893.8547244194546,False
STREAM,4000000,INTEL,8T,8,0.00131494921875,0.1374305546874999,0.0001807142005187,104.54962478469866,2938.705198042498,1218.5047447537981,False
STREAM,4000000,INTEL,10T,10,0.0013120183486238,0.1512343587239583,0.0001970369051658,116.143859610261,2931.932274677642,1350.9380392210107,False
STREAM,4000000,INTEL,16T,16,0.001318326745718,0.1469063580080753,0.0001913835963378,110.24216396011856,2946.5102969830846,1309.4153262248694,False
STREAM,4000000,INTEL,20T,20,0.001452470289855,0.1727523573551262,0.0002503350468529,118.42836119667125,3256.5014959135146,1557.3810922765272,False
STREAM,8000000,3090,gpu_resident,-1,0.0001164227770018,0.0412695530726257,4.800602780924658e-06,354.7474027147856,38.79072719524177,78.2240475053169,False
STREAM,8000000,5060ti,gpu_resident,-1,0.0002428559980573,0.0246636341581756,5.9855624461018585e-06,101.58502777795654,189.51517428224344,6.510790124744625,False
STREAM,8000000,AMD,1T,1,0.0043493766233766,0.3239960347826087,0.0014162324500831,74.0561436882002,5085.008981490713,1299.188515393247,False
STREAM,8000000,AMD,2T,2,0.0028603071428571,0.2355458771428571,0.0006737335548622,81.74542460139295,3309.8491599521244,917.2133321558941,False
STREAM,8000000,AMD,4T,4,0.001954591796875,0.1876571728515625,0.0003667931706804,95.58076754458897,2230.12150924678,710.4042423273683,False
STREAM,8000000,AMD,8T,8,0.0002365112926477,0.0376698565698178,8.694479018403046e-06,161.12844291623946,181.95148012964344,62.678628842988275,False
STREAM,8000000,AMD,10T,10,0.0005569021134593,0.0657594054712892,3.6028718191492735e-05,117.43349126076669,563.8980042744408,183.98435485869888,False
STREAM,8000000,AMD,16T,16,0.0001617795834648,0.0329351164405175,5.328229419111607e-06,202.996263957448,92.86179743054706,42.23148350451662,False
STREAM,8000000,AMD,20T,20,0.0006627362673726,0.0835399533421575,5.536495685446262e-05,124.97246958412772,690.0657487828281,260.77028958475614,False
STREAM,8000000,AMD,32T,32,8.388368542663805e-05,0.023155995866043,1.966296784424242e-06,286.71372260129306,0.0,0.0,True
STREAM,8000000,AMD,64T,64,0.0001080798078998,0.0283538127079532,3.059778706742718e-06,260.9443356015001,28.844849090855806,22.446958757375278,False
STREAM,8000000,INTEL,1T,1,0.0058433976608187,0.2739222251461988,0.001599778680592,46.94203763594196,6866.071687359452,1082.9429696344469,False
STREAM,8000000,INTEL,2T,2,0.0038216311787072,0.2299276766917293,0.0008664949832643,60.65813894779967,4455.869427136072,892.9509316803155,False
STREAM,8000000,INTEL,4T,4,0.0031523264984227,0.2420498864353312,0.0007630202709502,76.19833139095806,3657.973296463735,945.3011299344897,False
STREAM,8000000,INTEL,8T,8,0.0031249561128526,0.3285688021806853,0.0010309946515653,104.4471294283994,3625.344322866674,1318.9361756732453,False
STREAM,8000000,INTEL,10T,10,0.0032171746794871,0.3730097106109324,0.0012009245532161,115.9997982164016,3735.280559174688,1510.8558352177404,False
STREAM,8000000,INTEL,16T,16,0.0032671433224755,0.3599973534201954,0.0011761629493356,111.034433463845,3794.8495239075273,1454.661503235591,False
STREAM,8000000,INTEL,20T,20,0.0035084825174825,0.4147630210526316,0.0014591828779462,118.90117884445162,4082.5564764329583,1691.1690062998275,False
STREAM,16000000,3090,gpu_resident,-1,0.0002296336394948,0.0812964408725602,1.8668397595539813e-05,354.0238751630151,0.0,64.63586681073119,True
STREAM,16000000,5060ti,gpu_resident,-1,0.0004848536112457,0.0493795443528841,2.394138365316744e-05,101.84637164740604,111.14224044542888,0.0,True
STREAM,16000000,AMD,1T,1,0.0091863256880733,0.6663207409090909,0.0061062511028794,72.61486702339334,3900.426813895149,1249.3861671693883,False
STREAM,16000000,AMD,2T,2,0.005833203488372,0.4750576941176471,0.0027748511760209,81.26588746012303,2440.221677104975,862.0536202657377,False
STREAM,16000000,AMD,4T,4,0.0048152727272727,0.4471483076923077,0.0021559449133017,92.76152984933476,1996.9369896616306,805.5334826437926,False
STREAM,16000000,AMD,8T,8,0.0039392775590551,0.4530640486381323,0.0017655720871438,115.40783025569785,1615.4618842960524,817.5136275061037,False
STREAM,16000000,AMD,10T,10,0.0035483085106382,0.4171638286219081,0.001469303293958,116.36437423843378,1445.2041427573815,744.8110125130041,False
STREAM,16000000,AMD,16T,16,0.003917064453125,0.49164851953125,0.0019258189392873,125.49108365801357,1605.788603857276,895.65219965934,False
STREAM,16000000,AMD,20T,20,0.0041981464435146,0.5025979502074689,0.0021138107281889,120.70910812704102,1728.1931396247658,917.8262209463134,False
STREAM,16000000,AMD,32T,32,0.0037666315789473,0.5789694548872181,0.0021844898433851,154.81116910071384,1540.2786574449578,1072.4884513913144,False
STREAM,16000000,AMD,64T,64,0.0039448307086614,0.6344854271653544,0.00250293759728,160.85518789798954,1617.8801491541617,1184.9155160912214,False
STREAM,16000000,INTEL,1T,1,0.0124029876543209,0.5941636666666668,0.0073770920732098,46.9180644220869,5301.206757689246,1103.2587065213847,False
STREAM,16000000,INTEL,2T,2,0.0079724166666666,0.4811020912698412,0.0038341617153981,60.21890958527919,3371.7982453294403,874.294310679968,False
STREAM,16000000,INTEL,4T,4,0.0067363724832214,0.5116990067114094,0.003429599059385,76.33324721853103,2833.530339039871,936.2570441205838,False
STREAM,16000000,INTEL,8T,8,0.0067555067114093,0.7149285604026845,0.0048253130480549,106.02014351153171,2841.862841294329,1347.8233239528217,False
STREAM,16000000,INTEL,10T,10,0.0069396551724137,0.8195640896551724,0.0056874921739,117.98117276282905,2922.0551255822634,1559.7238803952316,False
STREAM,16000000,INTEL,16T,16,0.0069749618055555,0.7756594545454546,0.0054176163739071,110.55558011926922,2937.4303263670768,1470.811283721679,False
STREAM,16000000,INTEL,20T,20,0.0073898235294117,0.889916974074074,0.0065766818616643,119.7050017568265,3118.0927610037907,1702.197621983721,False
STREAM,32000000,3090,gpu_resident,-1,0.0004557578587699,0.1612892938496583,7.351051651454567e-05,353.897484554019,0.0,64.82421313921691,True
STREAM,32000000,5060ti,gpu_resident,-1,0.0009704689621726,0.0978553398058252,9.497065554156411e-05,100.73447387319968,112.93521186709015,0.0,True
STREAM,32000000,AMD,1T,1,0.0182399272727272,1.3689645454545454,0.0249447393748468,75.05681294341406,3902.1092169331205,1298.96764772468,False
STREAM,32000000,AMD,2T,2,0.0114891193181818,0.9361870965909092,0.0107506672889876,81.49775398499634,2420.8823275568243,856.7051715814279,False
STREAM,32000000,AMD,4T,4,0.0094632264150943,0.9132863018867924,0.0086588719473555,96.18923380214405,1976.3715277748024,833.3024684182085,False
STREAM,32000000,AMD,8T,8,0.0096072714285714,1.055830639423077,0.0101849747179161,109.7632494337217,2007.9771294567745,978.9708987962911,False
STREAM,32000000,AMD,10T,10,0.0097027403846153,1.1264612451923075,0.0109351821101739,116.04222405148138,2028.9244272832066,1051.1494900815323,False
STREAM,32000000,AMD,16T,16,0.0097460145631067,1.320005432038835,0.0128441654772065,135.38257451276385,2038.4194206571437,1248.9355150757515,False
STREAM,32000000,AMD,20T,20,0.0107398457446808,1.329057824468085,0.0142779480274998,124.28495362721006,2256.480648225763,1258.186305525422,False
STREAM,32000000,AMD,32T,32,0.0098495931372549,1.5070661666666667,0.0148431136960699,153.0268555966104,2061.146088372268,1440.0959923670441,False
STREAM,32000000,AMD,64T,64,0.010006707920792,1.587847115,0.0158990975709169,158.36517650240006,2095.6193904807947,1522.6473876139742,False
STREAM,32000000,INTEL,1T,1,0.0251715,1.1695107125,0.0295755517440378,46.27060489302747,5422.998565057858,1095.1424570398156,False
STREAM,32000000,INTEL,2T,2,0.0162259193548387,0.9793557983870969,0.0158268714818039,60.498154404839966,3460.2061582948436,900.8199862474927,False
STREAM,32000000,INTEL,4T,4,0.0138260821917808,1.046522828767123,0.0144909785096245,76.00532763302465,2933.6464694427177,969.4590922107503,False
STREAM,32000000,INTEL,8T,8,0.0139010555555555,1.4760225486111112,0.0205749650655815,105.90902657118929,2950.0967318643147,1408.3720025294374,False
STREAM,32000000,INTEL,10T,10,0.0142540915492957,1.6818482253521123,0.0239522783813838,118.11655463432704,3027.55803877256,1618.7086864032271,False
STREAM,32000000,INTEL,16T,16,0.0142626126760563,1.5643305357142858,0.0223803352112034,109.3076993856658,3029.427699733229,1498.6154039405453,False
STREAM,32000000,INTEL,20T,20,0.0149968283582089,1.816557828358209,0.0273237517004908,120.61281938629617,3190.525455487625,1756.3706711997656,False
STREAM,64000000,3090,gpu_resident,-1,0.0009091030881017,0.3208197093551317,0.0002916535732239,352.95532371436866,0.0,63.602642685003815,True
STREAM,64000000,5060ti,gpu_resident,-1,0.0019405116279069,0.1960968992248062,0.0003805283131422,101.03495380272314,113.45341945311027,0.0,True
STREAM,64000000,AMD,1T,1,0.0360720892857142,2.664960625,0.0960878202949999,73.8271289443166,3867.876664134582,1259.0019197319787,False
STREAM,64000000,AMD,2T,2,0.0226051,1.8410331666666664,0.0415101021036183,81.52527571682134,2386.5276882076987,838.8384895143595,False
STREAM,64000000,AMD,4T,4,0.0187388425925925,1.6901122685185186,0.0316989788981372,90.361299859327,1961.2450708666183,761.8760802438635,False
STREAM,64000000,AMD,8T,8,0.0189595943396226,2.094157773584906,0.039704381870337,110.45449219223688,1985.5274377312003,967.919881376684,False
STREAM,64000000,AMD,10T,10,0.0191900188679245,2.301646132075472,0.0441232729020976,120.0747524849375,2010.8737962814776,1073.728978466333,False
STREAM,64000000,AMD,16T,16,0.019279625,2.429244086538461,0.0468515693587914,125.94901741476065,2020.7303387625518,1138.797806666778,False
STREAM,64000000,AMD,20T,20,0.0214261489361702,2.7016636063829784,0.0579768387599127,125.89250344738724,2256.8448085365308,1277.7186773798912,False
STREAM,64000000,AMD,32T,32,0.0195793557692307,2.9984511153846154,0.0585240860139446,153.2005271105377,2053.700281682509,1429.0660521598459,False
STREAM,64000000,AMD,64T,64,0.0198448235294117,3.153166225490196,0.0625665771757116,158.84527883147308,2082.9013440983595,1507.9633272912665,False
STREAM,64000000,INTEL,1T,1,0.0505276,2.331880325,0.1176433623962497,46.2241041172228,5457.961540479066,1089.1469646986739,False
STREAM,64000000,INTEL,2T,2,0.0327417096774193,1.9753091612903224,0.0645024144091029,60.34553183160144,3501.5398150046253,907.3127974480723,False
STREAM,64000000,INTEL,4T,4,0.0280920833333333,2.1382840833333336,0.0600688546593402,76.13078106385102,2990.087769033151,990.4221799458425,False
STREAM,64000000,INTEL,8T,8,0.0281951388888888,3.000418708333333,0.0845850538415172,106.42738219569802,3001.423728277409,1430.0694300594944,False
STREAM,64000000,INTEL,10T,10,0.0286041,3.3682008000000003,0.096381450829234,117.71028849251704,3046.4088478379585,1617.6206321032555,False
STREAM,64000000,INTEL,16T,16,0.0288528571428571,3.1747869714285715,0.0918120726136389,109.78493400799572,3073.7717669736235,1518.9888692676288,False
STREAM,64000000,INTEL,20T,20,0.0296262205882352,3.5879774852941178,0.1070554531547347,120.45572818298604,3158.8406063054713,1729.6961856499565,False
STREAM,128000000,3090,gpu_resident,-1,0.0018103218806509,0.639745931283906,0.001158873725075,353.13204646241934,0.0,62.94995164574302,True
STREAM,128000000,5060ti,gpu_resident,-1,0.0038822480620155,0.3926027131782945,0.0015242648167552,101.14146825348834,114.45070644672538,0.0,True
STREAM,128000000,AMD,1T,1,0.0713538666666666,5.268939333333334,0.3759591946654219,73.84901018255617,3841.5016428465947,1242.05372415257,False
STREAM,128000000,AMD,2T,2,0.0445027608695652,3.639394565217392,0.1619328041302457,81.77816924466295,2358.278903062491,826.9917000203249,False
STREAM,128000000,AMD,4T,4,0.0370681296296296,3.4010507142857147,0.1259528723605483,91.841170468432,1947.598829016074,766.2830388391076,False
STREAM,128000000,AMD,8T,8,0.037506537037037,4.68970962962963,0.1757062242202468,125.15569839070749,1971.815926102133,1094.5178859474338,False
STREAM,128000000,AMD,10T,10,0.038085537037037,4.19694687037037,0.1602767377051436,109.90714616292853,2003.799188647235,969.0060790446935,False
STREAM,128000000,AMD,16T,16,0.0382753333333333,5.167723555555555,0.1976267637719176,135.09969773395176,2014.283307428811,1216.273011391216,False
STREAM,128000000,AMD,20T,20,0.0426277291666666,5.2444975625,0.2235291176826547,123.05296017603742,2254.70441043003,1235.8281505605114,False
STREAM,128000000,AMD,32T,32,0.0388798846153846,5.959221423076923,0.2316938413267588,153.19069992660636,2047.6779920157273,1417.8757616915996,False
STREAM,128000000,AMD,64T,64,0.0394322692307692,6.283972980769231,0.2477913144165715,159.34347493707827,2078.1910527751756,1500.5933657201858,False
STREAM,128000000,INTEL,1T,1,0.1004912,4.68708825,0.4707673941594,46.6460368080765,5451.012837776035,1093.8501932541235,False
STREAM,128000000,INTEL,2T,2,0.06581509375,3.98362475,0.2621317404105195,60.46672193980108,3535.546498854459,914.6707132385247,False
STREAM,128000000,INTEL,4T,4,0.0566616111111111,4.328580166666667,0.245704735751233,76.2781890967982,3029.919144033019,1002.5344505708775,False
STREAM,128000000,INTEL,8T,8,0.0571490555555555,5.997721277777778,0.3424740500453315,104.91387199073372,3056.844987975707,1427.6820756595243,False
STREAM,128000000,INTEL,10T,10,0.0574268055555555,6.740040805555555,0.3871252898450696,117.35444757190524,3072.1875634021353,1616.758590635279,False
STREAM,128000000,INTEL,16T,16,0.0576346944444444,6.305781833333334,0.3629828725630833,109.53076021026068,3083.671095204455,1506.148307607253,False
STREAM,128000000,INTEL,20T,20,0.0589646764705882,7.12253525,0.4183979011015414,121.25676798702368,3157.137700251819,1714.183909311246,False
STREAM,256000000,3090,gpu_resident,-1,0.0036189025270758,1.277,0.0046261653104692,352.8085661032584,0.0,62.54514238351783,True
STREAM,256000000,5060ti,gpu_resident,-1,0.0077620465116279,0.7856279069767442,0.006097809343609,101.07869294507404,114.48619998892053,0.0,True
STREAM,256000000,AMD,1T,1,0.1417988124999999,10.43848225,1.476049850185879,73.92780279755623,3818.282170881743,1228.680175093245,False
STREAM,256000000,AMD,2T,2,0.0881099166666666,7.247583041666667,0.6390121492007084,82.23281064670545,2334.7137290227734,822.5210786562864,False
STREAM,256000000,AMD,4T,4,0.0734132142857142,6.815670107142857,0.5002835737877106,92.8142946255412,1928.604355504282,767.5442975760549,False
STREAM,256000000,AMD,8T,8,0.0743474285714285,8.079975785714286,0.6007254225872647,108.67877155391872,1954.4192062421705,928.4736214129248,False
STREAM,256000000,AMD,10T,10,0.0755287857142857,8.919615392857143,0.6734602694684335,118.12511672511008,1987.0632781401716,1035.3485936085995,False
STREAM,256000000,AMD,16T,16,0.0760059642857142,9.282217392857142,0.7054551520124226,122.12980266334668,2000.2490041402048,1081.5030131219498,False
STREAM,256000000,AMD,20T,20,0.084852125,10.60525025,0.9006491099395412,124.94769276379604,2244.6921923195177,1249.9075269374223,False
STREAM,256000000,AMD,32T,32,0.0773405384615384,11.875579576923077,0.9184637190220792,153.50939308890622,2037.1268743187804,1411.6035812198575,False
STREAM,256000000,AMD,64T,64,0.0784703846153846,12.490496307692307,0.9806476008613846,159.14451404787846,2068.347559191969,1489.8743154069302,False
STREAM,256000000,INTEL,1T,1,0.2006293,9.2933356,1.86524494293768,46.307634978261376,5443.926604790749,1082.9182132496596,False
STREAM,256000000,INTEL,2T,2,0.1345499375,8.0917723125,1.0887474589111057,59.91352415301225,3617.9762785355,929.9751626235864,False
STREAM,256000000,INTEL,4T,4,0.1167053888888888,8.84801338888889,1.0275266766398574,76.05997670443321,3124.883456123115,1026.2346093251504,False
STREAM,256000000,INTEL,8T,8,0.1159725,12.165764055555556,1.4108940719329168,104.79389566120398,3104.631767015561,1448.5402119143002,False
STREAM,256000000,INTEL,10T,10,0.1163553888888888,13.594339111111111,1.5823720096405922,116.82030570468348,3115.2120157518593,1630.3788460652943,False
STREAM,256000000,INTEL,16T,16,0.1164097777777777,12.80090788888889,1.4903144098557155,109.95757554470856,3116.7149268825674,1529.385587656806,False
STREAM,256000000,INTEL,20T,20,0.1177654444444444,14.246213277777777,1.6796423635143634,120.7624546901136,3154.1756392538987,1713.353771074668,False
STRIDED_GEMM,64,3090,gpu_resident,-1,5.265390629524527e-06,0.0009341966020311,4.919391837770915e-09,177.4047055,112.65396980283806,610.0735009181235,False
STRIDED_GEMM,64,5060ti,gpu_resident,-1,9.824193706499364e-06,0.0003301833153612,3.241224180560288e-09,33.572706,296.77090244447857,150.96903818054668,False
STRIDED_GEMM,64,AMD,1T,1,6.152481265919355e-06,0.0004420068137912,2.7196551094582803e-09,71.83632990412246,148.4810068979607,235.96496178213883,False
STRIDED_GEMM,64,AMD,2T,2,6.147713611058021e-06,0.0004414509491427,2.713308169894568e-09,71.79607037879714,148.28845504298008,235.54245461808057,False
STRIDED_GEMM,64,AMD,4T,4,6.149570334621919e-06,0.0004425503748799,2.7210816531893446e-09,72.00302829076102,148.36344276268986,236.3781171333539,False
STRIDED_GEMM,64,AMD,8T,8,6.138008702643321e-06,0.0004390853733376,2.693620855628583e-09,71.70195036390024,147.89650173007925,233.74440408999843,False
STRIDED_GEMM,64,AMD,10T,10,6.151522048014172e-06,0.0004418865183882,2.71842656364284e-09,71.83334552527677,148.4422668481153,235.87352644854113,False
STRIDED_GEMM,64,AMD,16T,16,6.169918931156612e-06,0.0004465363408288,2.7560592340621167e-09,72.28168887112209,149.18526399827968,239.40781001568965,False
STRIDED_GEMM,64,AMD,20T,20,6.145887099257799e-06,0.0004418442548735,2.716481390584257e-09,71.88288325834057,148.21468748943315,235.84140237339582,False
STRIDED_GEMM,64,AMD,32T,32,6.154622143463655e-06,0.0004426930392815,2.725736455735348e-09,71.8477271456542,148.5674707789317,236.48655491923353,False
STRIDED_GEMM,64,AMD,64T,64,6.16892163261208e-06,0.0004436749288843,2.735155887988519e-09,71.96936885165897,149.14498598103546,237.23287939339605,False
